"Original XML Dita File","UUID"
"livefyre-master/src/c_privacy_request_faqs.dita","ea48b94d-36b6-47e5-9afa-95f181f9f88f"
"livefyre-master/src/c_privacy_requests.dita","fe583824-79e6-4001-9f80-19fad545f304"
"livefyre-master/src/c_view_a_privacy_report.dita","edc26db4-a5c7-4661-bf44-a798fb8be628"
"livefyre-master/src/c_previous_release_notes.dita","60ff2026-cf73-4a03-b7c1-6baea330f618"
"livefyre-master/src/c_rn_2018_november_1.dita","9d8b2bc0-6567-4db3-8695-df1a1f6a227a"
"livefyre-master/src/c_rn_2018_October_11.dita","1a8ca99a-798f-4232-81d9-fd532438077c"
"livefyre-master/src/c_rn_2018_septemer_27.dita","93c2d8c1-1de8-457e-8e2d-f3e40d9f4d1c"
"livefyre-master/src/c_rn_2018_September_6.dita","8e9546d7-c590-46c3-91ac-60ca9f6ac8ee"
"livefyre-master/src/c_rn_2018_August_23.dita","978d1797-1af7-4b19-a23e-f78200d759f8"
"livefyre-master/src/c_rn_2018_august_9.dita","aa5353da-ee09-485c-a9cf-292c24ea7007"
"livefyre-master/src/c_rn_2018_June_14.dita","152056fd-d116-4269-9577-40f4208dca21"
"livefyre-master/src/c_rn_2018_may_24.dita","dac77be9-d48c-438c-817c-14f5a5ede48b"
"livefyre-master/src/c_rn_2018_may_17.dita","2516639f-cdc5-43bb-a31e-b4feac205b3d"
"livefyre-master/src/c_rn2018_may_10.dita","b4bed782-8022-4788-952e-399430dd14e4"
"livefyre-master/src/c_rn_2018_april_26.dita","2e6ccaf2-b427-42ef-934d-deb1651111d4"
"livefyre-master/src/c_rn_2018_april_12.dita","0058fe79-04ec-4304-b0bb-ba18cf00220f"
"livefyre-master/src/c_rn_2018_march_23.dita","75a7a501-be0d-48b7-acdd-8b83015a9c65"
"livefyre-master/src/c_rn_2018_march_8.dita","8d6678b4-521d-42e0-a300-715b95790336"
"livefyre-master/src/c_rn_2018_february_15.dita","ff11b87b-4295-409e-bba5-1ced10ea9c90"
"livefyre-master/src/C_2018_february_1.dita","e712f0ac-fcd2-45ce-9aa2-c65575bb27a1"
"livefyre-master/src/c_rn_2018_january_18.dita","24163299-397c-4d55-8145-52afd194baae"
"livefyre-master/src/c_2017_release_notes.dita","97ce7416-37c5-43f7-be87-e3b3453d9715"
"livefyre-master/src/c_rn_2017_November_16.dita","5cb1a591-0fb7-4331-86c5-1982802c487b"
"livefyre-master/src/c_rn_2017_november_2.dita","e3037355-7cd6-4b6c-839f-2eae61ad9754"
"livefyre-master/src/c_rn_2017_october_19.dita","4d6ecd5b-3e97-4b96-b643-98d79aee3158"
"livefyre-master/src/c_rn_2017_october_5.dita","3171fbe0-6e6a-4173-aa5e-a0b9d27dde7e"
"livefyre-master/src/c_rn_2017_september_28.dita","20fb2ba6-40ef-4bf0-9e14-db6fbd21f5e2"
"livefyre-master/src/2017_September_21.dita","8cb21f1a-af76-4499-97e3-090ef0353b51"
"livefyre-master/src/c_2017_september_14.dita","1175ab82-7bb7-4488-b26c-971790d7461d"
"livefyre-master/src/c_2017_september_7.dita","29062f5e-654c-4679-80f7-d9b33b23cbd7"
"livefyre-master/src/c_2017_august_24_2017.dita","438aec97-ce89-4045-b082-74800b9d793e"
"livefyre-master/src/c_2017_august_10.dita","6e2711de-83ef-4423-9485-625c47ad080b"
"livefyre-master/src/c_rn_2017_August_3.dita","71b3b209-52d5-4f55-bcfa-2b478d41d9fa"
"livefyre-master/src/c_rn_2017_july_20.dita","14bc6e7f-0aa2-471f-a464-cce29376c878"
"livefyre-master/src/c_rn_2017_June_29.dita","f2a0ad35-1c15-4637-985e-5ee2424dd56e"
"livefyre-master/src/c_rn_2017_June_15.dita","fbacc66b-fc21-4ee0-81a8-538b6d80251d"
"livefyre-master/src/c_rn_2017_June_1.dita","2207e474-de9c-40ef-859a-89982f47681a"
"livefyre-master/src/c_rn_2017_May_18.dita","f4ac0141-ba3e-49fc-bf81-a8f686b2d80b"
"livefyre-master/src/c_rn_2017_april_27.dita","e3543bc4-ac16-4e82-b8dc-1fe93995e38c"
"livefyre-master/src/c_rn_2017_april_13.dita","5a5ffbb6-b960-4f3d-9d84-3e84ceb62e25"
"livefyre-master/src/c_rn_2017_march_30.dita","ce054c60-85d9-4bf3-b537-9a8449f4bfb9"
"livefyre-master/src/c_rn_2017_march_9.dita","87685ced-7654-47b7-8a3f-c3cd78b97405"
"livefyre-master/src/c_rn_2017_february_23.dita","da727496-8b8f-4743-af29-6beea706bd1c"
"livefyre-master/src/c_rn_2017_february_9.dita","ce7afd19-6091-4836-a472-d0b25a7e9522"
"livefyre-master/src/c_rn_2017_January_26.dita","bdc27533-c374-4367-aedc-422fa62dd8e2"
"livefyre-master/src/c_rn_2017_january_12.dita","bbebe1d5-682c-4e96-be3e-27ba03052364"
"livefyre-master/src/c_implementation_process.dita","8706e6e2-143c-411b-a5ac-d3f20f6ecc10"
"livefyre-master/src/c_app_integration_types.dita","ea3eaa5a-5301-4631-bb9e-504245972fb9"
"livefyre-master/src/c_architecture.dita","e19cfdaf-3858-4028-ac3b-24fce78d0c50"
"livefyre-master/src/c_using_livefyre.js_to_create_customize_and_use_apps_on_your_site.dita","463775c8-96db-4f49-82f8-c0fce4be67e3"
"livefyre-master/src/c_add_authetication_to_an_app_using_livefyre.js.dita","9a4659f1-9c4c-4b4f-8ceb-aacc23185926"
"livefyre-master/src/c_build_server_side_tokens.dita","14b53b48-d755-4d15-9d34-ebac035b508b"
"livefyre-master/src/c_collectionmeta_tokent.dita","78d37835-7774-4a25-b893-46c120ac96f4"
"livefyre-master/src/c_user_auth_token.dita","2868e024-eac7-4003-9208-cd2c7df33092"
"livefyre-master/src/c_authorization_package.dita","f5e539ce-4c66-414e-b425-9c0a5eb12f04"
"livefyre-master/src/c_building_an_auth_delegate.dita","7ce7925d-57b3-404b-a23f-8038bb33c1ff"
"livefyre-master/src/c_posting_user_permissions_to_external_systems.dita","05a9d0b9-30ac-4afa-a743-fb43455561e5"
"livefyre-master/src/c_implementing_sso.dita","bca79e05-3a6b-49bf-a742-e02c7b4f7cb8"
"livefyre-master/src/c_debugging_auth.dita","b156d80d-5e73-4dc8-bf37-c1f277b447ee"
"livefyre-master/src/t_sync_with_livefyre_using_ping_for_pull.dita","f04890f4-e71a-474e-9f49-477cc5062d69"
"livefyre-master/src/t_build_the_pull_endpoint.dita","efb903a1-e64b-48a4-ad8b-eafe7fa5e695"
"livefyre-master/src/c_register_the_endpoint_with_studio.dita","122483b0-7c29-4082-bed9-48ffd2cea6c0"
